loc_lat,loc_lon,loc_type,location,us_state,unclear_loc,implausible_assigned_loc
38.36798275,-92.47774662,user_loc,"Missouri, USA",Missouri,0,0
40.89651165,-77.83875078,user_loc,"Pennsylvania, USA",Pennsylvania,0,0
59.94287,30.36011,user_loc,Mother Russia,other,0,0
30.78408342,-81.57527653,user_loc,"Florida, USA  Georgia, USA",Georgia,0,0
42.88544,-78.87846,user_loc,"Buffalo,NY",New York,0,0
32.46288,-84.98757,user_loc,"Columbus, GA",Georgia,0,0
39.39870316,-99.41461919,user_loc,United States,Kansas,0,0
51.11063105,10.39227793,user_loc,Germany,other,0,0
33.6360868,-117.8067443,user_loc,Southern California,California,0,0
51.50642,-0.12721,user_loc,"London, UK",other,0,0
33.02447,-117.08505,user_loc,"Rancho Bernardo, San Diego",California,0,0
23.95282499,-102.5483534,user_loc,México ,other,0,0
29.83179732,-99.82210436,user_loc,"The Real World, USA",Texas,1,0
37.34694,-2.0825,user_loc,Spain/Germany/World,other,1,0
34.18879,-118.94036,user_loc,Newbury Park CA,California,0,0
33.04581,-117.29257,user_loc,"Encinitas, CA",California,0,0
39.95804,-112.05833,user_loc,Divided State of America,Utah,1,1
31.46273305,-99.33305009,user_loc,"Texas, USA",Texas,0,0
51.24222,39.51111,user_loc,CCU Alumna ,other,1,0
35.22075,-97.44663,user_loc,Norman OK,Oklahoma,0,0
-33.43929,-70.55638,user_loc,"La Reina, Chile",other,0,0
33.52068,-86.81176,user_loc,"Birmingham, Alabama",Alabama,0,0
28.5660449,-81.68864879,user_loc,"Florida, USA",Florida,0,0
40.21788,-74.7594,user_loc,"Trenton, NJ",New Jersey,0,0
35.22286,-80.83796,user_loc,"Charlotte, NC",North Carolina,0,0
36.37410569,-119.27023,user_loc,"California, USA",California,0,0
39.39870316,-99.41461919,user_loc,USA,Kansas,0,0
39.39870316,-99.41461919,user_loc,United States,Kansas,0,0
44.38899539,-114.6594469,user_loc,"Idaho, USA",Idaho,0,0
60.17193,24.94682,user_loc,SATX,other,0,0
43.14137,-80.26173,user_loc,"Brantford, Ontario, CANADA",other,0,0
32.64832455,-83.4445344,user_loc,"Georgia, USA",Georgia,0,0
45.2410752,-120.1864748,user_loc,"Second Life or SC, USA",Oregon,1,0
39.39870316,-99.41461919,user_loc,United States,Kansas,0,0
31.46273305,-99.33305009,user_loc,"Texas, USA",Texas,0,0
39.39870316,-99.41461919,user_loc,USA,Kansas,0,0
39.91980696,-86.28179349,user_loc,Indiana USA,Indiana,0,0
41.07949691,-73.5569949,user_loc,London and Stamford,Connecticut,1,1
41.20486,-73.09465,user_loc,Alt Universe,Connecticut,0,0
52.6592,4.78192,user_loc,"Sint Pancras, Langedijk",other,0,0
27.33889,-82.53887,user_loc,"Sarasota, Fl",Florida,0,0
39.61334835,-74.728565,user_loc, New Jersey,New Jersey,0,0
27.935178,-82.831674,bound_box_coords,box_coords,Florida,1,1
40.69245,-73.99036,user_loc,Brooklyn ❤ USA,New York,0,0
40.71455,-74.00714,user_loc,NYC,New York,0,0
38.89037,-77.03196,user_loc,"Washington, DC",District of Columbia,0,0
35.56496,45.4329,user_loc,"Sulaimani, Kurdistan Reg, Iraq",other,0,0
42.2821,-83.74847,user_loc,"Ann Arbor, MI",Michigan,0,0
51.50642,-0.12721,user_loc,LA/LONDON,other,1,0
18.15769529,-77.3111064,user_loc,Jamaica,other,0,0
43.1591863,-95.32322037,user_loc,Earth every second Tuesday.,Iowa,1,1
51.11063105,10.39227793,user_loc,Germany,other,0,0
32.77822,-96.79512,user_loc,"Dallas, TX",Texas,0,0
44.12519983,-84.1966975,user_loc,Michigan,Michigan,0,0
42.23015,-76.82166,user_loc,God Bless our Veterans,New York,1,1
28.46155,77.07852,user_loc,Flavortown,other,1,0
6.4547,3.38876,user_loc,"Lagos, Nigeria",other,0,0
51.50642,-0.12721,user_loc,"London, England",other,0,0
32.7477,-97.0072,user_loc,"Grand Prairie, TX",Texas,0,0
51.50642,-0.12721,user_loc,"London, UK",other,0,0
11.0059,109.16,user_loc,South East Asia,other,0,0
35.58268395,-97.50859936,user_loc,"Oklahoma, USA",Oklahoma,0,0
49.89953,-97.14113,user_loc,"Winnipeg, Manitoba, Canada",other,0,0
40.54777,-75.55507,user_loc,East Texas,Pennsylvania,0,0
40.16394,-105.10022,user_loc,"Longmont, CO",Colorado,0,0
35.53934434,-79.18541791,user_loc,"North Carolina, USA",North Carolina,0,0
41.13189,-112.06605,user_loc,On another trip around the Sun,Utah,1,1
51.04532,-114.06301,user_loc,"Calgary, Alberta",other,0,0
25.26951,55.30884,user_loc,"Dubai, United Arab Emirates",other,0,0
34.23294,-102.4102,user_loc,Planet Earth,Texas,1,1
61.21753,-149.85825,user_loc,"Anchorage, Alaska",Alaska,0,0
33.61703,-117.93033,user_loc,"Newport Beach, CA",other,0,0
50.53856923,-4.942774036,user_loc,Rainy England,other,1,0
40.71455,-74.00714,user_loc,New York ,New York,0,0
28.5660449,-81.68864879,user_loc,Florida,Florida,0,0
33.70322224,-117.7605949,user_loc,"Orange County, CA",California,0,0
46.81273,-71.2193,user_loc,"Québec, Canada",other,0,0
54.5618607,-125.1040949,user_loc,"Vangroovy, British Columbia",other,1,0
40.73971,-79.1059,user_loc,Home,Pennsylvania,0,0
38.09697,-86.15896,user_loc,Central Indiana (IU Hoosiers),Indiana,0,0
29.79532669,-95.36697575,user_loc,#Biden/Harris  #resist,Texas,1,1
40.69245,-73.99036,user_loc,"Brooklyn, NY",New York,0,0
51.50642,-0.12721,user_loc,"London, England",other,0,0
54.5618607,-125.1040949,user_loc,"British Columbia, Canada",other,0,0
38.89037,-77.03196,user_loc,"Washington, DC",District of Columbia,0,0
36.80393,-114.06669,user_loc,Mesquite Nevada ,Nevada,0,0
31.46273305,-99.33305009,user_loc,"Texas, USA",Texas,0,0
28.1092,78.61163,user_loc,Antar,other,0,0
40.11404657,-89.1586509,user_loc,"Illinois, USA",Illinois,0,0
-20.11544,57.6087,user_loc,Close to the mountains,other,1,0
39.39870316,-99.41461919,user_loc,USA,Kansas,0,0
-36.60429,142.36014,user_loc,Jung's Collective Unconscious,other,1,0
42.35867032,-71.718185,user_loc,"Massachusetts, USA",Massachusetts,0,0
44.020595,-84.802115,user_loc,48625,Michigan,1,0
31.46273305,-99.33305009,user_loc,"Texas, USA",Texas,0,0
32.77822,-96.79512,user_loc,"Dallas, TX",Texas,0,0
40.91521,-113.63805,user_loc,Floating Around USA,Utah,1,1
42.00368,-71.50655,user_loc,"SoCal, USA",Rhode Island,0,0
32.64832455,-83.4445344,user_loc,"Georgia, USA",Georgia,0,0
38.87578,-77.00611,user_loc,Somewhere,District of Columbia,1,1
40.89651165,-77.83875078,user_loc,"Pennsylvania, USA #600yearsisenough",Pennsylvania,1,0
35.53934434,-79.18541791,user_loc,"North Carolina, USA",North Carolina,0,0
40.22053,-74.63443,user_loc,"Robbinsville, NJ",New Jersey,0,0
35.2935,74.1464,user_loc,Programming the world & beyond,other,1,0
28.39421,36.54842,user_loc,🇺🇸AMERICA THE BEAUTIFUL 🇺🇸,other,1,0
38.48472671,-98.38017063,user_loc,"Kansas, USA Finally Blue ",Kansas,1,0
36.26792,-95.85501,user_loc,"Owasso, OK",Oklahoma,0,0
-28.99718229,25.08504994,user_loc,South Africa,other,0,0
39.39870316,-99.41461919,user_loc,United States,Kansas,0,0
54.97789,-1.61162,user_loc,"Newcastle Upon Tyne, England",other,0,0
31.46273305,-99.33305009,user_loc,"Texas, USA",Texas,0,0
40.71455,-74.00714,user_loc,"New York, NY",New York,0,0
27.94653,-82.45927,user_loc,"Tampa, Fla",Florida,0,0
35.99542,-78.89644,user_loc,"Durham, NC",North Carolina,0,0
50.73224,4.34019,user_loc,Far Far away,other,1,0
35.53934434,-79.18541791,user_loc,"North Carolina, USA",North Carolina,0,0
40.75421,-85.50692,user_loc,In a van down by the river,Indiana,1,1
39.32372519,-111.6782484,user_loc,Utah USA,Utah,0,0
41.09111,20.21667,user_loc,This Planet We SHARE ッ,other,1,0
42.88544,-78.87846,user_loc,"Buffalo, NY",New York,0,0
51.50642,-0.12721,user_loc,London,other,0,0
34.05361,-118.2455,user_loc,Los Angeles,California,0,0
36.59272,-78.61649,user_loc,"Henrico, Virginia",Virginia,0,0
28.5660449,-81.68864879,user_loc,Florida,Florida,0,0
53.40838661,-1.969559544,user_loc,U.K.,other,0,0
51.55697517,-0.136900787,user_loc,"Tufnell Park, London",other,0,0
35.24159,-106.65968,user_loc,"Rio Rancho, NM",New Mexico,0,0
40.89651165,-77.83875078,user_loc,"Pennsylvania, USA",Pennsylvania,0,0
34.23294,-102.4102,user_loc,Earth,Texas,1,1
40.41066,49.87222,user_loc,Baku ,other,0,0
41.02897,-82.30216,user_loc,NoVa,Ohio,1,1
40.71455,-74.00714,user_loc,New York,New York,0,0
33.73001,-78.83797,user_loc,Northern Ocean/Forest,South Carolina,1,1
50.60397328,9.031720025,user_loc,"Hessen, Deutschland",other,1,0
46.55941704,2.550539953,user_loc,FRANCE,other,0,0
39.39870316,-99.41461919,user_loc,USA,Kansas,0,0
42.35866,-71.05674,user_loc,"Boston, MA",Massachusetts,0,0
52.59273716,-1.458623407,user_loc,"England, United Kingdom",other,0,0
39.39870316,-99.41461919,user_loc,United States,Kansas,0,0
42.75500839,25.23641224,user_loc,Bulgaria,other,0,0
29.76078,-95.36952,user_loc,"Houston, TX",Texas,0,0
35.58268395,-97.50859936,user_loc,"Oklahoma, USA",Oklahoma,0,0
35.1913,-79.47198,user_loc,"Pinehurst, NC",North Carolina,0,0
37.99305,-84.17909,user_loc,"Winchester, Ky",Kentucky,0,0
40.71455,-74.00714,user_loc,"New York, USA",New York,0,0
50.43687,-3.57042,user_loc,honeymoon ave,other,1,0
52.24937529,5.616126398,user_loc,The Netherlands,other,0,0
40.71455,-74.00714,user_loc,NYC ,New York,0,0
40.71455,-74.00714,user_loc,"New York, USA",New York,0,0
38.30326,-76.51898,user_loc,"Drought City, California",Maryland,1,0
39.39870316,-99.41461919,user_loc,United States,Kansas,0,0
39.32372519,-111.6782484,user_loc,Utah,Utah,0,0
32,-5,user_loc,MA,other,0,0
31.46273305,-99.33305009,user_loc,"Texas, USA",Texas,0,0
30.26759,-97.74299,user_loc,"Austin, TX",Texas,0,0
60.10867,-113.64258,user_loc,CA,other,0,0
39.39870316,-99.41461919,user_loc,United States,Kansas,0,0
29.76078,-95.36952,user_loc,"Houston, TX",Texas,0,0
